Hurricane_Name,Date, Time , Lat , Lon , Wind(mph) , Pressure(mb) , Storm Type ,Storm, Dates , Max Winds (mph) , Min pressure (mb) , Maximum Strength 
Hurricane-Laura,8/28/2020,6:00:00 PM,37.00,-90.00,29,1003,Tropical Depression,,,,,
Hurricane-Laura,8/28/2020,9:00:00 PM,37.26,-89.15,29,1003,Tropical Depression,,,,,
Hurricane-Laura,8/29/2020,12:00:00 AM,37.50,-88.00,29,1004,Tropical Depression,,,,,
Hurricane-Laura,8/29/2020,3:00:00 AM,37.87,-86.51,25,1004,Tropical Depression,,,,,
Hurricane-Laura,8/29/2020,6:00:00 AM,38.30,-84.80,23,1004,Tropical Low,,,,,
Hurricane-Marco,8/20/2020,6:00:00 PM,14.10,-80.50,35,1009,Tropical Low,,,,,
Hurricane-Marco,8/20/2020,9:00:00 PM,14.34,-81.16,35,1008,Tropical Low,,,,,
Hurricane-Marco,8/21/2020,12:00:00 AM,14.60,-81.80,35,1007,Tropical Low,,,,,
Hurricane-Marco,8/21/2020,3:00:00 AM,14.91,-82.39,35,1007,Tropical Low,,,,,
Hurricane-Marco,8/21/2020,6:00:00 AM,15.30,-82.90,35,1007,Tropical Depression,,,,,
Hurricane-Marco,8/21/2020,9:00:00 AM,15.77,-83.35,35,1007,Tropical Depression,,,,,
Hurricane-Marco,8/21/2020,12:00:00 PM,16.30,-83.70,35,1008,Tropical Depression,,,,,
Hurricane-Marco,8/21/2020,3:00:00 PM,16.86,-83.98,35,1007,Tropical Depression,,,,,
Hurricane-Marco,8/21/2020,6:00:00 PM,17.40,-84.20,35,1007,Tropical Depression,,,,,
